Lat,Lon,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
34.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,35.75,234.38,232.77,234.33,232.39,228.91,219.52,212.05,193.13,194.97,192.51,197.53,198.15,172.98,154.00,152.55,143.78,142.55,154.28,126.46,138.81,119.54
34.25,36.25,160.24,158.65,160.13,156.46,154.25,146.23,139.94,129.01,130.06,129.34,130.80,133.74,118.41,105.23,103.23,98.44,95.62,81.71,70.81,73.36,73.61
34.25,36.75,146.28,146.49,145.96,144.44,141.68,135.74,131.32,121.96,121.81,120.72,120.59,120.45,109.99,99.91,97.90,93.23,93.23,82.36,72.99,76.13,77.62
34.25,37.25,105.33,100.97,101.37,99.50,97.02,89.77,87.39,78.57,73.81,70.95,74.53,76.43,63.03,58.49,58.24,57.07,57.11,53.98,51.13,53.85,57.71
34.25,37.75,115.28,117.51,117.56,116.02,114.52,109.47,106.04,98.04,94.52,92.58,91.63,91.94,84.51,78.74,78.37,76.43,76.23,71.82,69.45,74.35,78.44
34.25,38.25,160.63,161.24,162.81,162.83,160.82,155.45,152.57,144.07,142.74,138.63,139.03,138.93,129.49,120.84,119.08,115.42,115.61,104.80,97.75,103.98,106.75
34.25,38.75,164.39,164.83,166.64,165.22,163.25,159.15,154.83,148.10,147.86,145.17,145.28,144.30,135.01,126.79,125.13,121.60,119.90,110.03,102.78,107.38,111.33
34.25,39.25,172.64,172.58,174.48,172.18,169.85,164.49,161.22,152.79,151.00,147.22,147.68,147.31,137.17,128.64,128.01,123.18,123.25,111.44,104.21,108.70,112.45
34.25,39.75,163.15,163.77,165.50,162.93,161.52,154.22,150.44,143.02,142.25,139.25,139.39,139.30,129.23,121.02,120.55,116.70,116.33,105.95,98.79,103.41,105.62
34.25,40.25,169.10,168.80,170.25,167.68,164.27,158.48,155.43,147.58,146.14,144.48,144.61,144.73,134.30,126.59,124.86,121.70,121.80,110.70,102.84,108.23,110.61
33.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,35.75,168.97,167.05,169.02,167.27,164.23,157.80,153.18,141.12,142.72,162.44,166.06,166.28,137.76,119.77,114.30,108.34,106.92,92.92,81.59,86.40,89.04
33.75,36.25,106.00,103.70,103.76,100.72,96.15,89.45,86.42,78.54,78.18,78.20,82.11,84.38,70.80,61.26,61.04,57.01,56.65,47.86,41.70,43.28,43.60
33.75,36.75,136.11,136.90,139.27,137.34,135.19,129.62,124.49,115.17,114.47,111.83,111.82,111.42,102.73,95.10,94.14,91.23,90.01,79.83,73.69,77.21,80.81
33.75,37.25,155.13,155.60,155.19,154.61,152.27,146.28,141.00,129.60,128.90,126.11,125.64,125.77,115.41,106.48,105.50,101.96,101.70,91.77,85.79,90.71,94.96
33.75,37.75,152.69,152.85,152.24,151.82,150.13,144.70,140.09,130.20,129.27,126.10,126.22,124.83,115.39,106.67,105.76,102.34,101.99,91.30,85.62,90.36,95.07
33.75,38.25,149.66,149.04,150.11,148.47,147.05,143.65,139.38,130.31,128.32,125.61,125.25,125.23,115.62,107.85,106.37,103.22,103.60,93.74,86.85,90.14,94.19
33.75,38.75,152.53,152.31,153.79,152.37,149.86,145.66,142.66,134.62,133.41,129.46,129.99,129.54,120.31,112.07,111.19,108.21,107.89,97.81,91.83,95.92,98.48
33.75,39.25,156.57,156.10,157.73,155.32,153.40,148.74,145.80,137.05,136.99,133.48,133.65,133.18,123.45,115.83,114.35,111.28,111.29,101.49,94.62,98.60,100.77
33.75,39.75,150.80,150.75,152.82,150.30,148.39,143.01,139.38,132.46,130.72,128.71,128.35,128.29,119.81,112.17,110.24,107.51,107.53,98.29,91.53,96.16,97.93
33.75,40.25,164.19,163.57,164.66,162.01,157.94,153.39,150.45,141.05,140.31,138.13,138.40,138.26,128.54,120.76,118.83,115.61,115.64,105.53,97.73,102.28,105.82
33.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,35.25,264.91,264.46,266.20,262.82,260.71,251.71,245.66,229.64,236.44,232.09,238.67,242.37,218.32,189.19,184.42,175.49,171.99,147.41,131.08,105.06,107.74
33.25,35.75,186.62,185.62,185.59,182.58,180.28,170.02,163.75,151.99,151.43,149.78,152.04,152.01,136.34,138.76,135.19,123.03,121.14,103.08,92.89,97.12,99.19
33.25,36.25,89.94,88.25,88.94,85.29,83.48,80.01,78.69,84.01,85.65,81.64,84.09,85.07,68.37,55.50,53.73,53.01,52.85,48.68,45.63,47.70,48.67
33.25,36.75,78.34,77.46,77.41,76.67,76.05,72.88,70.60,65.16,63.69,61.37,62.60,64.60,55.77,50.48,50.98,48.98,48.84,46.65,44.10,45.65,47.69
33.25,37.25,133.51,132.88,134.64,133.59,132.79,127.68,125.68,117.94,117.79,114.67,114.30,114.11,106.13,97.12,95.89,93.49,92.06,83.19,76.16,80.77,84.01
33.25,37.75,140.40,138.89,139.83,138.61,134.72,134.60,131.67,126.29,125.18,122.62,122.42,121.93,114.45,105.79,104.81,101.15,100.33,90.83,84.11,89.19,92.31
33.25,38.25,138.61,138.94,141.08,139.38,137.46,133.24,130.73,123.52,123.62,120.71,120.48,120.20,110.98,102.36,102.40,99.69,98.10,88.99,82.06,87.20,89.37
33.25,38.75,139.78,139.18,141.34,139.79,138.40,132.65,129.91,124.07,123.93,121.09,121.55,121.45,112.35,104.11,103.85,101.15,99.89,91.42,85.31,89.70,92.46
33.25,39.25,141.14,142.44,144.43,142.82,139.60,135.51,130.89,126.02,124.64,123.18,122.70,123.33,114.08,106.27,105.48,102.74,101.92,92.93,87.20,91.61,93.28
33.25,39.75,151.10,151.14,153.21,150.25,148.58,141.82,139.11,131.89,130.28,128.50,128.43,128.57,119.00,110.98,110.28,107.34,106.09,97.51,90.80,94.75,97.62
33.25,40.25,154.97,153.74,155.83,153.17,150.49,145.23,141.10,132.80,132.39,129.23,129.39,129.93,121.24,113.38,112.68,109.04,108.11,99.51,92.60,96.68,99.16
32.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,35.25,269.42,268.66,270.48,266.29,265.36,255.43,247.75,232.46,233.67,229.39,232.15,234.86,211.21,193.14,189.54,180.00,177.75,153.36,136.28,142.94,146.55
32.75,35.75,191.06,191.69,191.99,190.17,188.29,179.99,175.04,162.24,162.39,159.33,161.61,161.70,145.04,132.23,129.15,123.64,122.71,106.38,112.11,99.84,101.97
32.75,36.25,114.23,114.22,115.23,112.76,112.12,105.85,104.08,95.51,95.85,92.62,94.19,95.80,85.40,78.41,77.12,73.69,74.15,64.89,60.13,62.77,63.77
32.75,36.75,40.38,39.15,39.42,38.61,36.84,33.97,31.98,29.02,27.93,27.91,32.49,32.65,23.33,24.63,23.91,25.14,25.05,22.74,21.50,22.16,22.75
32.75,37.25,34.01,34.64,35.10,35.33,35.30,34.20,33.44,31.43,30.43,28.61,28.24,27.46,24.71,23.36,26.94,27.02,26.72,24.69,23.30,24.65,24.83
32.75,37.75,97.28,99.26,100.48,99.48,99.06,97.60,94.22,88.71,86.69,84.90,84.23,83.76,77.96,73.22,72.16,70.93,71.08,64.34,59.34,63.28,65.24
32.75,38.25,133.56,127.88,129.17,127.43,125.28,122.00,119.48,118.46,119.15,117.30,116.64,116.37,109.43,103.33,101.65,99.52,98.56,90.12,82.39,86.11,89.92
32.75,38.75,137.80,133.78,136.64,134.65,132.24,128.50,126.84,121.90,120.65,118.60,118.86,118.31,110.92,104.44,103.13,99.57,100.09,90.93,84.24,88.04,91.33
32.75,39.25,143.16,142.67,144.96,143.21,141.06,134.55,131.21,125.27,125.03,121.94,122.37,122.31,114.39,107.75,106.09,103.06,103.19,94.82,87.45,91.11,94.25
32.75,39.75,148.47,148.19,151.56,150.00,145.98,139.32,135.61,129.72,130.05,126.98,127.35,126.76,119.26,112.77,111.00,107.99,107.44,98.79,92.24,96.16,98.85
32.75,40.25,160.38,158.67,162.10,158.38,156.78,151.37,145.59,137.58,137.40,134.15,134.55,134.38,126.06,117.95,118.08,113.37,114.02,104.18,97.05,101.20,103.75
32.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,260.93,238.95,219.71,216.18,206.14,202.55,174.78,155.50,162.86,167.12
32.25,35.25,246.86,245.99,247.19,243.60,241.12,231.06,224.01,208.39,207.95,203.71,206.83,210.03,189.40,172.64,169.00,161.16,159.51,137.72,122.98,128.67,130.94
32.25,35.75,175.17,176.41,176.64,172.91,172.42,163.65,157.86,146.67,145.35,141.04,142.42,144.01,130.68,118.41,117.36,112.85,110.82,98.02,86.51,90.08,94.36
32.25,36.25,105.65,106.86,105.80,105.57,103.89,100.40,96.67,90.36,88.79,87.64,87.76,88.66,81.85,74.38,73.57,71.41,70.09,61.69,55.83,58.75,60.77
32.25,36.75,33.29,34.63,33.60,33.71,33.58,31.32,31.84,29.30,28.79,27.64,27.03,27.59,23.53,22.45,22.34,24.76,24.61,22.93,21.08,22.01,21.94
32.25,37.25,28.41,30.67,30.64,31.42,31.99,30.26,29.93,27.94,27.74,26.92,25.90,25.65,23.13,21.18,25.90,24.43,23.82,23.48,21.89,23.47,23.71
32.25,37.75,93.88,94.58,95.71,94.48,95.06,93.37,90.11,84.99,85.44,82.05,81.71,81.59,76.38,71.17,71.49,68.63,68.53,63.40,59.75,61.61,63.87
32.25,38.25,95.98,95.70,97.21,95.93,94.36,90.89,90.39,88.22,89.42,89.74,91.54,90.61,90.95,95.60,97.23,95.23,94.50,87.72,81.43,84.67,87.57
32.25,38.75,123.12,122.31,123.67,123.42,118.64,115.44,114.39,113.05,112.87,112.85,112.53,114.16,109.79,103.40,102.66,100.14,100.91,90.91,84.22,87.59,91.39
32.25,39.25,131.04,126.06,129.18,128.95,126.57,120.25,117.77,117.25,117.11,115.93,114.49,116.06,111.98,106.07,105.06,102.47,102.25,92.77,88.20,92.15,93.73
32.25,39.75,140.90,136.02,138.80,136.92,134.46,130.75,124.06,122.15,122.03,120.97,120.74,122.59,117.16,111.11,109.86,108.13,108.06,98.13,92.66,96.36,98.51
32.25,40.25,141.63,136.44,140.78,136.00,136.80,134.23,128.76,122.21,122.00,122.02,121.96,124.57,119.53,114.96,114.28,111.70,112.78,103.04,97.11,100.79,102.29
31.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.69,141.08,133.30,129.89,112.31,99.90,101.89,101.79
31.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156.44,159.95,146.90,136.68,134.69,127.03,123.74,107.96,95.44,96.98,96.28
31.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236.98,221.00,205.95,202.49,192.76,189.42,165.98,149.38,152.67,152.92
31.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181.78,169.16,166.19,159.69,155.96,137.44,123.91,125.93,126.22
31.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266.09,246.11,229.52,227.27,219.16,215.70,192.86,174.12,177.22,178.25
31.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,34.75,231.69,232.31,232.39,229.52,227.12,218.75,214.13,200.05,198.82,195.70,197.21,199.98,181.27,165.32,162.54,155.60,152.50,132.25,117.09,122.78,126.41
31.75,35.25,194.54,195.59,195.94,191.64,191.96,182.87,176.78,162.48,161.62,158.08,160.09,161.55,145.78,132.18,130.33,124.97,122.60,107.17,95.89,100.90,103.54
31.75,35.75,173.01,173.29,172.67,171.69,168.88,160.95,157.66,145.43,144.46,140.88,140.78,142.03,129.17,117.88,116.37,112.49,111.72,99.90,90.16,94.69,96.51
31.75,36.25,129.17,130.01,129.94,128.90,125.70,121.02,116.21,106.95,106.38,104.58,105.14,106.12,97.22,90.23,90.18,85.97,85.30,75.81,69.06,71.87,74.10
31.75,36.75,91.53,89.71,90.79,90.22,90.69,88.99,85.68,81.24,81.71,78.70,79.54,77.73,72.22,68.24,67.49,66.29,66.26,61.08,55.83,58.08,59.00
31.75,37.25,58.09,55.96,56.11,57.58,56.65,55.92,54.94,54.57,53.95,53.51,52.81,52.01,48.30,45.51,46.08,44.90,45.19,42.06,38.83,40.45,41.99
31.75,37.75,67.90,68.71,71.47,69.87,67.06,65.05,66.13,67.17,66.93,66.90,67.02,66.00,68.27,67.09,68.44,66.16,65.36,61.53,56.88,59.29,62.50
31.75,38.25,79.90,78.00,80.93,79.83,80.16,74.70,73.91,75.07,74.89,74.13,74.76,73.79,73.39,78.38,79.19,79.89,81.63,82.19,79.72,80.07,82.01
31.75,38.75,79.87,77.28,80.10,80.51,80.90,76.60,75.84,74.48,75.68,73.49,73.97,74.43,75.21,74.55,74.81,77.27,76.89,78.63,77.94,79.08,77.68
31.75,39.25,99.23,96.07,100.29,95.90,97.17,95.13,90.65,87.05,86.94,86.14,86.73,87.21,87.05,84.90,86.71,89.56,89.25,85.24,84.60,87.77,89.45
31.75,39.75,108.07,101.01,105.29,100.81,102.20,101.14,95.13,92.87,91.40,91.72,90.84,93.90,90.73,90.96,89.27,91.13,90.95,89.57,87.27,87.73,88.55
31.75,40.25,110.20,104.82,108.97,105.98,107.19,105.92,102.91,94.75,94.30,96.68,95.07,96.73,92.81,91.33,91.66,89.51,93.38,89.91,87.82,88.50,88.21
31.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.97,179.80,176.75,126.24,121.84,96.87,129.74,132.34,134.31
